word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
barge,bɑ:dʒ,n./v.,"驳船；用船运输；蹒跚, 闯入",,,六级,2
bark,bɑ:k,n./v.,"树皮, 吠声；吠, 叫骂；喊出, 剥树皮",,,六级,2
barley,'bɑ:li,n.,大麦；大麦,,,六级,2
barn,bɑ:n,n.,谷仓；靶(恩)(核反应截面单位),,,六级,1
barometer,bə'rɒmitə,n.,气压计；气压计,,,六级,2
baron,'bærən,n.,"男爵；男爵, 贵族, 大王",,,六级,2
barrel,'bærəl,n./v.,桶；装入桶内,,,六级,1
barren,'bærən,adj./n.,"不育的, 贫瘠的；荒地",,,六级,2
barrier,'bæriə,n.,"障碍, 栅栏；势垒; 阻片; 阻挡层",,,六级,1
baseball,'beisbɒ:l,n.,棒球；棒球系统,,,六级,2
basement,'beismənt,n.,"地下室, 墙脚；地下室",,,六级,2
basin,'beisn,n.,"盆, 盆地；第三脑室, 骨盆",,,六级,1
batch,bætʃ,n./v.,"一次所烘的面包, 一次所制之量, 一组, 批, 成批, 分批；成批, 分批处理；一批",,,六级,2
battery,'bætəri,n.,"电池, 殴打；蓄电池",,,六级,1
battle,'bætl,n./v.,战役；战斗,,,六级,1
bay,bei,n./v.,"海湾, 狗吠声, 月桂；吠, 使走投无路；吠",,,六级,1
bazaar,bə'zɑ:,n.,"集市, 市场, 义卖市场",,,六级,2
bead,bi:d,n./v.,"珠子, 滴；用珠装饰；形成珠；珠",,,六级,2
beam,bi:m,n./v.,"横梁, 杆, 光线, 容光焕发；用梁支承, 微笑, 射出光线；照耀, 感到欣喜；束",,,六级,1
bean,bi:n,n.,豆子；油嘴; 豆,,,六级,1
bearing,'bєəriŋ,n.,"举止, 轴承, 忍受, 关系, 意义, 方向, 生育；轴承",,,六级,2
beetle,'bi:tl,n./v.,"甲虫, 大槌；快速移动；捶",,,六级,2
beforehand,bi'fɒ:hænd,adv.,预先,,,六级,2
beggar,'begə,n./v.,"乞丐；使贫穷, 使成乞丐",,,六级,2
beginning,bi'giniŋ,n.,开始,,,六级,1
behalf,bi'hɑ:f,n.,"利益, 方面",,,六级,1
behave,bi'heiv,v.,"举止端正, 行为规矩；检点(自己的)行为, 使表现好",,,六级,1
behavior,bi'heivjə,n.,"行为, 举止；行为",,,六级,2
bench,bentʃ,n.,长椅子；台,,,六级,1
bend,bend,v./n.,"变弯曲, 屈服；使弯曲, 使屈服；弯曲",,,六级,1
beneficiary,.beni'fiʃəri,n./adj.,"受惠者, 受益人；受封的",,,六级,2
benefit,'benifit,n./v.,利益；有益于；受益,,,六级,1
benign,bi'nain,adj.,"善良的, 良性的；良性的",,,六级,2
bestow,bi'stəu,v.,"授予, 使用, 贮藏, 留宿",,,六级,2
betray,bi'trei,v.,"出卖, 背叛, 辜负, 暴露；出卖, 背叛, 泄漏",,,六级,2
beware,bi'wєə,v.,"小心, 谨防",,,六级,2
bewilder,bi'wildə,v.,"使迷惑, 使不知所措",,,六级,3
bias,'baiəs,n./adj./adv./v.,"偏见, 斜纹；偏斜的；偏斜；使有偏见；偏流; 偏压; 偏磁; 偏离",,,六级,1
biased,'baiəst,adj.,有偏见的；边缘的,,,六级,2
bid,bid,n./v.,"出价；命令, 吩咐, 请求, 表示, 宣布, 投标",,,六级,1
billion,'biljən,num.,"十亿, 十亿个",,,六级,1
biotech,'baɪəʊtek,n.,生物技术,,,六级,2
bishop,'biʃəp,n.,"主教, (国际象棋中的)象, 热果子酒",,,六级,1
bitterness,'bitənis,n.,"苦味, 悲痛, 怨恨",,,六级,2
bizarre,bi'zɑ:,adj.,奇异的,,,六级,2
blacksmith,'blæksmiθ,n.,铁匠；铁匠,,,六级,2
blade,bleid,n.,"叶片, 刀锋, 刀口, 剑；页[片], 叶片, 刀片, 刀刃, 刀口",,,六级,1
blame,bleim,n./v.,"过失, 责备；责备, 归咎于",,,六级,1
blast,blæst,n./v.,"一阵风, 爆炸, 枯萎病；炸, 使枯萎；炸, 猛攻, 猛烈抨击, 枯萎",,,六级,2
blaze,bleiz,n./v.,"火焰, 烈火, 光辉；燃烧, 发光；使燃烧, 宣布, 在树皮上刻痕",,,六级,2
bleach,bli:tʃ,v./n.,"漂白；变白；漂白, 漂白剂",,,六级,2
bleak,bli:k,adj.,"萧瑟的, 荒凉的, 阴冷的",,,六级,2
bleed,bli:d,v.,"流血, 悲痛, 渗出；使出血, 榨取",,,六级,2
blend,blend,v./n.,混合；混合,,,六级,2
bless,bles,v.,"祝福, 祈佑, 使神圣化",,,六级,2
blind,blaind,n./adj./v./adv.,"蒙蔽物, 窗帘；盲目的, 瞎的, 不加思考的；使失明, 蒙蔽, 遮暗；盲目地",,,六级,1
blink,bliŋk,v./n.,"眨眼, 闪亮；眨眼, 使闪亮；眨眼, 瞬间, 闪光, 闪烁；闪烁",,,六级,2
blond,blɒnd,adj./n.,金发的；白肤碧眼金发的人,,,六级,2
bloom,blu:m,n./v.,"花, 开花, 青春, 钢块；开花, 焕发青春, 茂盛；使茂盛, 把...轧成钢坯",,,六级,2
blossom,'blɒsəm,n./v.,"花, 花开的状态, 兴旺期；开花, 兴旺, 发展",,,六级,2
blouse,blauz,n.,宽松的上衣,,,六级,2
blunder,'blʌndə,n./v.,"大错, 大失策；失策, 跌跌撞撞地走, 犯错；做错",,,六级,2
blunt,blʌnt,adj.,"钝的, 坦率的, 麻痹的",,,六级,2
bluntly,'blʌntli,adv.,"坦率地, 率直地",,,六级,2
blur,blə:,v.,"使模糊, 弄脏；弄脏, 模糊",,,六级,2
blush,blʌʃ,v./n.,"脸红, 羞愧；弄成红色；脸红",,,六级,2
board,bɒ:d,n./v.,"木板, 甲板, 膳食, 会议桌；乘船, 供膳食, 用板覆盖；搭伙；板",,,六级,1
boast,bəust,n./v.,"吹牛；吹牛, 自夸；夸口说, 自恃有",,,六级,1
boiler,'bɒilə,n.,"煮器, 汽锅, 锅炉；锅炉",,,六级,2
bold,bəuld,adj./n.,大胆的；粗体；粗体,,,六级,1
bolt,bəult,n./v./adv.,"门闩, 螺钉, 筛子, 闪电, 意外事件；闩住, 发射, 脱口而出, 筛, 囫囵吞下；囫囵吞枣, 射箭, 脱缰, 退出党派；突然",,,六级,2
bomb,bɒm,n./v.,"炸弹；轰炸, 投弹于；失败",,,六级,1
bond,bɒnd,n./v.,"捆绑物, 结合, 债券, 契约, 粘合剂, 保证人, 键, 关栈保留；存入关栈, 使黏合；结合",,,六级,1
bonus,'bəunəs,n.,"奖金, 红利；奖金, 红利, 额外补贴",,,六级,1
boost,bu:st,n./v.,"推进, 吹捧；推进, 提高, 宣扬, 促进",,,六级,1
booth,bu:θ,n.,"亭, 摊棚；货摊, 电话间",,,六级,2
bore,bɒ:,n./v.,"令人讨厌的人, 激浪, 枪膛, 孔；使烦扰, 钻孔；钻孔；bear的过去式；内径; 孔径",,,六级,2
bosom,'buzəm,n./v.,"胸部, 胸, 胸怀, 内部, 中间；怀抱",,,六级,2
bough,bau,n.,大树枝,,,六级,2
bounce,bauns,n./v.,"跳, 跳跃, 弹力, 撞击；反跳, 弹跳；使跳回, 撞击；打回",,,六级,1
bound,baund,n./adj./v.,"跃, 回跳, 范围, 边界；受约束的, 装有封面的, 有义务的, 关联的, 被束缚的, 准备去...的, 便秘的；跳跃, 弹起；使跳, 限制, 形成...的疆界；bind过去式和过去分词；装订的",,,六级,1
boundary,'baundri,n.,"边界, 分界线；边界",,,六级,1
bourgeois,buə'ʒwɑ:,n./adj.,"中产阶级分子, 商人, 资产阶级；中产阶级的, 平庸的；九点活字",,,六级,2
bow,bəu.bau,n./v.,"弓, 眼睛框；用弓拉琴, 弯成弓形；鞠躬, 屈服",,,六级,1
boycott,'bɒikɒt,n./v.,联合抵制；联合抵制,,,六级,2
brace,breis,n./v.,"支柱, 曲柄, 支撑, 一对；紧缚, 支撑, 激励；打起精神；花括号",,,六级,2
brand,brænd,n./v.,"商标, 牌子, 烙印；打烙印于",,,六级,1
brandy,'brændi,n.,白兰地酒；白兰地,,,六级,2
breadth,bredθ,n.,"宽度；违背, 违犯, 未遵守",,,六级,2
breakdown,'breikdaun,n.,"崩溃, 故障；事故; 击穿",,,六级,1
breast,brest,n./v.,"胸部, 乳房, 胸怀；以胸对着, 面对",,,六级,1
breed,bri:d,n./v.,"种类, 品种；养育, 引起, 饲养, 繁殖",,,六级,1
breeze,bri:z,n./v.,"微风, 煤屑, 轻而易举的事；吹微风, 逃走",,,六级,1
bribe,braib,n./v.,"贿赂；贿赂, 收买；行贿",,,六级,2
bridegroom,'braidgrum,n.,新郎,,,六级,2
bridle,'braidl,n.,"马勒, 约束；系带, 约束",,,六级,2
brightness,'braitnis,n.,"光亮, 明亮, 聪明；亮度",,,六级,2
brim,brim,n./v.,"边, 边缘, (河)边；注满, 使满溢；满溢",,,六级,2
brisk,brisk,adj./v.,"强烈的, 寒冷而干燥的, 活泼的；使活泼；活跃起来",,,六级,2
bristle,'brisl,n./v.,"刚毛, 猪鬃；直立, 发怒, 充满；使直立",,,六级,2
brittle,'britl,adj.,"易碎的, 脆弱的, 易坏的；脆的, 脆性的, 易碎的",,,六级,2
broaden,'brɒ:dn,v.,"变宽, 扩大；放宽, 使扩大",,,六级,2
bronze,brɒnz,n./adj.,"青铜, 铜像；青铜色的",,,六级,1
brood,bru:d,n./v.,"一窝, 一伙；孵, 沉思",,,六级,2
brook,bruk,n./v.,小溪；容忍,,,六级,2
broom,bru:m,n./v.,"扫帚, 金雀花；扫除",,,六级,2
browse,brauz,v./n.,"浏览, 吃草；浏览, 吃草；浏览",,,六级,2
bruise,bru:z,n./v.,"青肿, 挫伤, 擦伤；受伤, 擦伤；使受伤, 研碎",,,六级,2
brutal,'bru:təl,adj.,"残忍的, 野蛮的, 不讲理的",,,六级,2
brute,bru:t,n./adj.,"畜生, 残忍或好色之人；残忍的, 无理性的, 畜生的",,,六级,2
bucket,'bʌkit,n.,桶；存储桶; 桶,,,六级,1
bud,bʌd,n./v.,"芽, 花蕾；发芽, 萌芽；使发芽",,,六级,2
buddhism,'budizm,n.,佛教,,,六级,2
budget,'bʌdʒit,n./v./adj.,"预算；编预算；编入预算, 安排；廉价的",,,六级,1
buffalo,'bʌfələu,n.,水牛；水牛,,,六级,2
bug,bʌg,n./v.,"错误, 虫, 病菌, 缺陷, 窃听器, 癖好, 防盗报警器, 双座小汽车, 要人；装防盗报警器, 装窃听器, 激怒；捉虫, 暴突；缺点, 错误",,,六级,2
bugle,bju:gl,n./v.,"喇叭, 号角；吹号",,,六级,2
bulb,bʌlb,n.,"球茎, 电灯泡；球, 鳞茎, 球茎",,,六级,2
bulk,bʌlk,n./v.,"大小, 体积, 大块, 大多数；显得大, 显得重要",,,六级,1
bull,bul,n.,"公牛；买方, 买空者",,,六级,2
bulletin,'bulitin,n.,"公告, 布告, 公报；电子布告栏",,,六级,2
bump,bʌmp,n./v.,"撞击, 肿块；碰撞；撞, 颠簸而行",,,六级,2
bunch,bʌntʃ,n.,"串, 束；骨肿块(马)",,,六级,1
bundle,'bʌndl,n./v.,"捆, 束；包扎, 胡乱塞进；匆忙离开",,,六级,2
burden,'bə:dn,n./v.,"负担, 重载, 担子, 责任；装货于, 烦扰, 使负担",,,六级,1
bureau,'bjuərəu,n.,"局, 办公处；局, 司, 处",,,六级,1
bureaucracy,bjuə'rɒkrəsi,n.,"官僚, 官吏；官僚主义, 官僚政治, 官僚机构",,,六级,1
burglar,'bə:glə,n.,"窃贼；夜盗, 窃贼, 盗窃者",,,六级,2
burial,'beriəl,n.,"埋葬, 葬礼；埋葬, 葬礼",,,六级,2
burn,bə:n,v./n.,"烧, 烧毁, 烧伤；燃烧, 发热, 烧毁；烧伤, 烙印",,,六级,1
burner,'bə:nə,n.,"火炉, 烧火的人；灯; 灯头; 烧嘴炉; 燃烧器; 燃烧炉",,,六级,2
burst,bə:st,n./v.,"破裂, 突发, 爆发；爆裂, 突发, 充满；二进制位组; 字符组; 脉冲串",,,六级,1
bushel,'buʃəl,n./v.,蒲式耳(容量单位)；修整(衣物),,,六级,2
business,'biznis,n.,"生意, 事情, 业务, 商业, 商行, 职责；企业, 商业, 营业",,,六级,1
butcher,'butʃə,n./v.,"屠夫, 肉商, 小贩；屠宰, 屠杀",,,六级,2
butt,bʌt,n.,"粗大的一头, 烟头, 靶, 笑柄；对核",,,六级,2
button,'bʌtən,n./v.,"钮扣, 按钮；扣住；钉钮扣于, 扣紧；按钮",,,六级,1
buzz,bʌz,n./v.,"嗡嗡声, 流言；发出嗡嗡声, 说闲话；使嗡嗡叫, 散布",,,六级,2
bypass,'baipɑ:s,n./v.,"旁路；省略, 绕过, 忽视, 回避",,,六级,2
cabin,'kæbin,n./v.,"小屋, 客舱；关在小屋",,,六级,1
cabinet,'kæbinit,n./adj.,"橱柜, 内阁；内阁的, 细木工做的；机柜",,,六级,1
cable,'keibl,n./v.,"电缆, 海底电报, 缆, 索；打海底电报；发海底电报, 缚住；电缆",,,六级,1
cafe,kɑ:'fei,n.,"咖啡馆, 酒店",,,六级,2
cafeteria,.kæfi'tiəriə,n.,自助餐厅；自助餐厅,,,六级,2
cage,keidʒ,n./v.,"笼, 牢房, 战俘营；关进笼内",,,六级,1
calculus,'kælkjuləs,n.,结石；微积分学,,,六级,2
calendar,'kælində,n./v.,"日历, 日程表；列入表中；日历",,,六级,1
calibration,.kæli'breiʃən,n.,"口径测定, 刻度, 校准；校准",,,六级,2
calm,kɑ:m,n./adj./v.,"平稳, 风平浪静；平静的, 冷静的；平静下来, 镇静；使平静",,,六级,1
camel,'kæml,n.,"骆驼, 打捞浮筒",,,六级,2
camera,'kæmərə,n.,"照相机, 摄影机, 密谈室, 暗箱；摄影",,,六级,1
camp,kæmp,n./v.,"露营, 帐篷；露营, 扎营；使扎营",,,六级,1
campaign,kæm'pein,n./v.,"战役, 运动, 竞选运动；参加运动, 作战",,,六级,1
campus,'kæmpəs,n.,"校园, 大学生活",,,六级,2
canal,kə'næl,n./v.,"运河, 水道, 管, 沟渠；开运河",,,六级,1
cancel,'kænsəl,n./v.,"取消, 撤消, 盖销(邮票)；取消, 删去, 抵销, 盖销；相互抵销；作废",,,六级,1
cancer,'kænsə,n.,"癌, 恶性肿瘤；癌",,,六级,1
candidate,'kændideit,n.,"候选人, 投考者；候选, 候补者",,,六级,1
candle,'kændl,n./v.,蜡烛；对着光检查,,,六级,1
cane,kein,n./v.,"手杖, 细长的茎, 藤条；以杖击, 以藤编制",,,六级,2
cannon,'kænən,n./v.,"大炮, 加农炮；炮轰",,,六级,2
canoe,kə'nu:,n./v.,"独木舟, 轻舟；乘独木舟；用独木舟运",,,六级,2
canteen,kæn'ti:n,n.,"水壶, 军中俱乐部, 临时流动餐馆, 小卖部",,,六级,2
canvas,'kænvəs,n.,"帆布, 画布, 油画；帆布",,,六级,1
cap,kæp,n./v.,"盖子, 帽子；戴帽子, 覆盖, 胜过；脱帽致意；调用程序分析, 容量, 代码分析程序, 计算机辅助生产, 计算机辅助印刷",,,六级,1
capability,.keipə'biliti,n.,"能力, 性能, 约束力；能力",,,六级,1
capable,'keipəbl,adj.,"有能力的, 能的, 能干的",,,六级,1
capacitance,kə'pæsitəns,n.,电容；电容,,,六级,2
capacitor,kə'pæsitə,n.,电容器；电容器,,,六级,2
capacity,kə'pæsiti,n.,"容量, 能力, 才能, 资格；容量",,,六级,1
cape,keip,n.,"岬, 海角, 披肩, 斗蓬",,,六级,2
capital,'kæpitəl,n./adj.,"首都, 大写字母, 资本；首都的, 重要的",,,六级,1
capsule,'kæpsju:l,n.,"胶囊, 蒴果, 瓶帽, 航天舱；胶囊剂",,,六级,2
captain,'kæptin,n./v.,"船长, 指挥官, 海军上校, 首领；率领, 指挥",,,六级,1
captive,'kæptiv,n./adj.,"俘虏, 迷恋者；被俘的, 被迷住的",,,六级,2
capture,'kæptʃə,n./v.,"抓取, 战利品, 捕获之物；抓取, 获得, 迷住；截获命令",,,六级,1
carbon,'kɑ:bən,n.,"碳, 副本, 复写纸；碳",,,六级,1
cargo,'kɑ:gəu,n.,货物；货柜,,,六级,2
carpenter,'kɑ:pintə,n.,木匠,,,六级,2
carpet,'kɑ:pit,n./v.,"地毯, 地毯状物；铺以地毯, 铺盖",,,六级,1
carriage,'kæridʒ,n.,"马车, 客车, 举止, 运输；搬运费, 运费",,,六级,1
carrier,'kæriə,n.,"运送者, 邮递员, 带菌者；载波",,,六级,1
carrot,'kærət,n.,胡萝卜；胡萝卜,,,六级,2
cart,kɑ:t,n./v.,二轮运货马车；驾运货马车；用车装载,,,六级,2
cartoon,kɑ:'tu:n,n./v.,"卡通画, 漫画；画漫画",,,六级,2
cartridge,'kɑ:tridʒ,n.,"弹药筒, 弹药, 一卷软片, 墨粉鼓；盒式磁带机",,,六级,2
carve,kɑ:v,v.,"雕刻, 切开",,,六级,1
cassette,kæ'set,n.,"盒式磁带, 珠宝箱, 暗盒；字盒",,,六级,2
cast,kɑ:st. kæst,n./v.,"演员阵容, 投掷, 铸件, 预测, 特性；投, 掷, 抛, 脱落, 铸, 使弯曲, 计算；投, 计算, 浇铸成型",,,六级,1
castle,'kæsl. 'kɑ:sl,n./v.,"城堡, 象棋中的车；置于城堡中, 盘踞于",,,六级,1
casual,'kæʒjuəl,adj./n.,"偶然的, 不经意的, 便装的；临时工, 待命士兵",,,六级,1
casualty,'kæʒjuəlti,n.,"意外事故, 伤亡, 受害者；事故",,,六级,1
catalog,'kætəlɒg,n./v.,"目录, 大学概况手册；编目录；目录; 编目",,,六级,2
catalogue,'kætəlɒg,n./v.,"目录, 大学情况一览；编入目录",,,六级,1
catalyst,'kætəlist,n.,"触媒, 接触剂, 催化剂, 刺激因素, 促进因素；催化剂",,,六级,2
catastrophe,kə'tæstrəfi,n.,"大灾难, 大祸；突变",,,六级,2
category,'kætigəri,n.,"种类, 类项；分类",,,六级,1
cater,'keitə,v.,"提供饮食及服务, 投合, 迎合",,,六级,1
cathedral,kə'θi:drəl,n.,大教堂,,,六级,1
catholic,'kæθəlik,n./adj.,"天主教徒；天主教的, 普遍的, 广泛的, 宽宏大量的",,,六级,1
cattle,kætl,n.,"牛, 家畜；家畜",,,六级,1
causal,'kɒ:zəl,adj./n.,"原因的, 因果关系的, 表示原因或理由的；表示原因的连词",,,六级,2
cause,kɒ:z,n./v.,"原因, 目标；引起, 使产生, 使遭受",,,六级,1
caution,'kɒ:ʃən,n./v.,"小心, 慎重, 警示；警告；警告",,,六级,1
cautious,'kɒ:ʃəs,adj.,"谨慎的, 小心的",,,六级,2
cave,keiv,n./v.,"洞, 穴；凹陷, 塌落；挖洞, 使凹陷, 损坏...的基础",,,六级,1
cavity,'kæviti,n.,"洞, 空穴, 腔；空穴",,,六级,2
cease,si:s,n./v.,"停止；停止, 终了",,,六级,1
ceiling,'si:liŋ,n.,"天花板；顶点, 顶线, 上限",,,六级,1
celebrate,'selibreit,v.,"庆祝, 祝贺, 举行",,,六级,1
cell,sel,n.,"单元, 细胞, 电池；单元",,,六级,1
cellar,'selə,n.,"地窖, 地下室, 藏酒",,,六级,2
cement,si'ment,n./v.,"水泥, 胶结剂；胶合, 用水泥涂；黏牢",,,六级,2
censor,'sensə,n./v.,"检查员；检查, 审查, 删改",,,六级,2
cent,sent,n.,分；美分,,,六级,2
centigrade,'sentigreid,adj.,"百分度的, 摄氏的；百分度",,,六级,2
centimetre,"'senti,mi:tə(r)",n.,"厘米, 公分",,,六级,2
central,'sentrəl,adj.,"中央的, 重要的；中央的, 中心的, 中枢的",,,六级,1
centralize,'sentrəlaiz,v.,"集聚, 集中, 施行中央集权；集中",,,六级,2
centre,'sentə,n./adj./v.,"中心, 中心点, 中锋；中央的, 位在正中的；集中, 定中心；居中",,,六级,1
century,'sentʃuri,n.,"世纪, 百年",,,六级,1
ceramic,si'ræmik,adj./n.,陶瓷的；陶瓷制品,,,六级,2
cereal,'siəriəl,n./adj.,"谷类食品, 谷类植物；谷类的",,,六级,2
ceremony,'seriməni,n.,"典礼, 仪式, 礼节；典礼, 仪式",,,六级,1
certainty,'sə:tənti,n.,"确定, 确实的事情；确定, 肯定, 必然的事",,,六级,1
certificate,sə'tifikeit,n./v.,"证书, 证明书；发给证明书, 用证书批准, 用证书证明",,,六级,1
chain,tʃein,n./v.,"链, 枷锁, 束缚；用铁练锁住, 束缚, 囚禁",,,六级,1
chairman,'tʃєəmən,n.,"主席, 会长；主席",,,六级,1
chalk,tʃɒ:k,n./v.,"粉笔, 白垩；用粉笔写, 记录",,,六级,2
challenge,'tʃælindʒ,n./v.,"挑战, 盘问；向...挑战, 要求, 怀疑；挑战, 对(证据等)表示异议",,,六级,1
chamber,'tʃeimbə,n./v./adj.,"室, 房间, 枪膛；装(弹药), 把...关在室内；室内的",,,六级,1
champion,'tʃæmpiən,n./v./adj.,"冠军, 拥护者, 战士；保卫, 拥护；优胜的",,,六级,1
channel,'tʃænəl,n./v.,"海峡, 航道, 频道；引导, 在...上挖沟, 形成河道；信道, 通道",,,六级,1
chaos,'keiɒs,n.,"大混乱, 混沌；混沌; 浑沌",,,六级,1
chapter,'tʃæptə,n.,"章, 篇, 重要章节；章; 段",,,六级,1
character,'kærəktə,n.,"个性, 字符, 人物, 性质, 品格, 资格；字符",,,六级,1
characteristic,.kærəktə'ristik,n./adj.,"特性, 特征, 特色；特性的, 特有的, 有特色的；阶; 指数",,,六级,1
characterize,'kærəktəraiz,v.,"描绘...的特性, 刻划...的性格",,,六级,1
charcoal,'tʃɑ:kəul,n.,木炭；木炭,,,六级,2
charge,tʃɑ:dʒ,n./v.,"指控, 费用, 冲锋, 电荷, 炸药, 主管, 被托管人, 命令；控诉, 加罪于, 使充满, 使充电, 使承担；冲锋, 要价, 收费",,,六级,1
charity,'tʃæriti,n.,"慈悲, 博爱, 慈善团体, 施舍；宽大, 宽恕, 慈善机关",,,六级,1
charm,tʃɑ:m,n./v.,"吸引力, 魔力, 符咒；迷住, 使陶醉, 行魔法；用符咒, 有魅力",,,六级,1
charming,'tʃɑ:miŋ,adj.,"迷人的, 有吸引力的",,,六级,1
chart,tʃɑ:t,n./v.,"图表, 海图；制成图表；图表",,,六级,1
charter,'tʃɑ:tə,n./v.,"特许状, 执照, 宪章；特许, 发给特许执照",,,六级,1
chase,tʃeis,n./v.,"追求, 狩猎, 追逐；追捕, 追逐, 雕刻, 在...上镶嵌宝石；追赶, 奔跑",,,六级,1
chasm,'kæzəm,n.,"陷窟, 裂口",,,六级,2
chatter,'tʃætə,n./v.,"饶舌, 啁啾, 喋喋不休；喋喋不休地谈, (鸟)啭鸣",,,六级,2
cheat,tʃi:t,n./v.,"欺骗, 作弊, 骗子；欺骗, 逃脱, 骗取",,,六级,2
cheek,tʃi:k,n.,"颊, 厚颜, 脸蛋；颊",,,六级,1
cheer,tʃiə,n./v.,"愉快, 振奋, 欢呼；欢呼, 喝彩, 快活起来；使振奋, 欢呼",,,六级,2
cheerful,'tʃiəful,adj.,"快活的, 高兴的, 兴高采烈的",,,六级,2
chemical,'kemikl,n./adj.,"化学药品；化学的, 化学上用的",,,六级,1
